  (0, 133)	0.3185257346938777
  (0, 126)	0.3185257346938777
  (0, 120)	0.3185257346938777
  (0, 78)	0.6370514693877554
  (0, 72)	0.3185257346938777
  (0, 8)	0.3185257346938777
  (0, 139)	0.28845350224678756
  (0, 131)	0.2502070613678024
  (0, 130)	0.1846591292618269
  (0, 112)	0.28845350224678756
  (0, 111)	0.5769070044935751
  (0, 107)	0.28845350224678756
  (0, 85)	0.26691422374534074
  (0, 75)	0.28845350224678756
  (0, 23)	0.28845350224678756
  (0, 15)	0.28845350224678756
  (0, 122)	0.49065420925658243
  (0, 52)	0.5709554434119575
  (0, 16)	0.6582312120957595
  (0, 127)	0.4749896350297388
  (0, 99)	0.5150064469261647
  (0, 87)	0.5150064469261647
  (0, 30)	0.4938841623936635
  (0, 127)	0.4749896350297388
  (0, 99)	0.5150064469261647
  (0, 87)	0.5150064469261647
  (0, 30)	0.4938841623936635
  (0, 129)	0.5773502691896257
  (0, 118)	0.5773502691896257
  (0, 35)	0.5773502691896257
  (0, 127)	0.4749896350297388
  (0, 99)	0.5150064469261647
  (0, 87)	0.5150064469261647
  (0, 30)	0.4938841623936635
  (0, 44)	0.7071067811865475
  (0, 27)	0.7071067811865475
  (0, 127)	0.4749896350297388
  (0, 99)	0.5150064469261647
  (0, 87)	0.5150064469261647
  (0, 30)	0.4938841623936635
  (0, 127)	0.4749896350297388
  (0, 99)	0.5150064469261647
  (0, 87)	0.5150064469261647
  (0, 30)	0.4938841623936635
  (0, 136)	1.0
  (0, 127)	0.4749896350297388
  (0, 99)	0.5150064469261647
  (0, 87)	0.5150064469261647
  (0, 30)	0.4938841623936635
  (0, 143)	0.41990027355971193
  (0, 110)	0.4537851254350673
  (0, 74)	0.4537851254350673
  (0, 64)	0.4537851254350673
  (0, 63)	0.4537851254350673
  (0, 132)	0.6403757229500454
  (0, 130)	0.47261345364885576
  (0, 0)	0.6054382354016862
  (0, 0)	1.0
  (0, 127)	0.3609438876209937
  (0, 99)	0.3913526009715275
  (0, 87)	0.3913526009715275
  (0, 30)	0.7506036193722251
<class 'scipy.sparse.csr.csr_matrix'>
浪费
几十块
现在
已经
抹布
使用
颜色
符合
快递
实物
好慢
